EntrezID	p.value	HPV+/HPV-
51384	0.869746415	-1.03
NA	0.869748899	-1.01
11325	0.869835949	-1.04
NA	0.869847133	-1.01
NA	0.869897903	-1.02
NA	0.869902317	-1.02
64579	0.869905737	-1.01
NA	0.869912296	1.02
338440	0.869943041	1.08
NA	0.869960928	-1.02
NA	0.869967896	1.04
NA	0.869974438	-1.02
718	0.869987694	-1.09
NA	0.869993006	1.02
3099	0.870021581	-1.08
NA	0.870023742	1.01
63035	0.870027898	1.05
NA	0.870057941	1.04
117246	0.870085887	1.04
23589	0.870101135	-1.07
NA	0.870101488	-1.01
64857	0.870119453	-1.04
NA	0.870153906	-1.01
4216	0.870161891	-1.07
55770	0.870179269	-1.06
23677	0.870230608	-1.06
440556	0.870244967	-1.03
NA	0.870252429	1.02
NA	0.870264223	-1.04
64895	0.870264681	1.07
NA	0.870293839	1.01
5780	0.870298203	-1.02
23514	0.870301507	-1.07
284440	0.870303375	1.02
9686	0.870311979	1.05
54841	0.870337663	1.01
NA	0.870343436	-1.02
10097	0.870355564	-1.02
2631	0.870374319	1.09
10425	0.870375255	-1.03
552	0.87039505	1.03
80724	0.87041651	-1.02
84867	0.870422818	1.03
NA	0.870482719	-1.04
7903	0.870507249	1.02
4927	0.870518176	1.02
7077	0.870519914	-1.12
282808	0.870537165	-1.01
4193	0.870544834	1.01
64343	0.870545628	-1.09
440503	0.870571352	-1.04
25803	0.870604734	-1.04
11011	0.870678201	-1.05
23436	0.870694613	-1.03
2178	0.870700882	1.10
8557	0.870705724	-1.03
NA	0.870707824	1.01
NA	0.870735019	1.02
NA	0.870750379	-1.05
26156	0.870777142	-1.04
54555	0.870814567	1.05
162699	0.870822541	-1.02
NA	0.870848525	1.03
90835	0.87087361	-1.04
3727	0.87087425	-1.04
256710	0.870900623	1.01
NA	0.870902134	1.22
NA	0.870934317	1.01
79364	0.871002096	1.05
80093	0.8710178	1.02
NA	0.871021205	1.02
NA	0.871022803	-1.02
NA	0.8710795	1.04
7555	0.871081576	-1.03
NA	0.871102624	-1.02
NA	0.871104107	1.01
1841	0.871118349	-1.06
2634	0.871137732	1.21
NA	0.871141308	-1.02
125206	0.871177312	1.04
NA	0.871192752	-1.02
128344	0.871227914	-1.02
84108	0.871237077	1.05
316	0.871300093	-1.20
5617	0.871311312	1.02
NA	0.87131261	1.02
9744	0.871323228	1.03
29949	0.871328083	-1.05
6658	0.871328957	-1.02
91304	0.871336105	-1.05
4487	0.871365276	-1.08
NA	0.871367242	1.02
84196	0.871400134	1.05
9213	0.871404646	1.15
NA	0.871464174	1.06
3589	0.871525842	1.04
155060	0.871560786	-1.03
800	0.871576934	-1.02
51155	0.871582024	1.03
NA	0.871586958	1.05
9507	0.871638561	-1.04
55737	0.871652829	1.05
84692	0.871672171	-1.01
2098	0.87171849	-1.02
8711	0.871720943	-1.08
274	0.871736804	-1.05
NA	0.871760266	-1.02
NA	0.871766285	-1.02
79776	0.871785777	-1.01
64110	0.871795618	1.04
6480	0.871801044	1.09
51652	0.871933171	1.05
56945	0.871937435	-1.04
26191	0.871966642	-1.03
2957	0.871968952	1.04
NA	0.871977887	1.02
2580	0.871980304	1.06
1565	0.871990157	-1.04
3615	0.872003035	-1.05
23254	0.872073117	1.08
64764	0.872089263	-1.19
2342	0.872105695	1.03
143458	0.872111972	-1.06
153684	0.872112032	1.04
4820	0.872116788	-1.07
5387	0.872175494	1.06
100302692	0.872194681	-1.04
196403	0.872254703	-1.03
NA	0.872303121	-1.05
NA	0.872313155	1.02
NA	0.872333034	-1.02
3094	0.872340291	-1.02
158787	0.872387878	-1.02
NA	0.872433837	1.03
65268	0.872450652	-1.03
7326	0.872493539	-1.04
6872	0.872510736	1.04
3092	0.872511395	1.12
9119	0.872576136	1.02
83849	0.872594123	1.04
729570	0.872596937	-1.05
NA	0.872598112	-1.06
6599	0.872641104	-1.04
284498	0.872699738	1.02
8438	0.872729162	-1.05
NA	0.872753611	-1.06
10188	0.872761491	-1.01
221472	0.872783524	-1.03
966	0.872814107	1.05
1767	0.872821552	-1.03
3669	0.872823897	1.25
9788	0.87284227	1.03
10245	0.872856266	-1.02
11329	0.872887108	-1.05
56676	0.872907328	-1.02
4324	0.872915871	1.04
4438	0.872930602	1.01
10659	0.87294634	-1.01
5354	0.872976542	1.02
84726	0.873014887	1.04
5078	0.873030857	1.02
4709	0.873051083	1.06
56672	0.873055731	-1.04
1785	0.873057355	1.04
486	0.873058472	1.02
6726	0.873082414	1.03
NA	0.873083488	-1.02
84570	0.873096756	1.02
222008	0.873098662	-1.01
NA	0.873139975	-1.03
81691	0.873142565	1.07
NA	0.873149115	1.01
8484	0.873151661	1.04
2730	0.87316259	-1.11
4288	0.873166052	-1.06
NA	0.873167625	1.09
51312	0.873243334	1.03
NA	0.873262022	1.02
3497	0.873269336	-1.02
1545	0.873272681	-1.22
22868	0.873356296	1.02
10580	0.87335859	-1.06
283521	0.873397347	-1.01
9948	0.873397702	-1.05
NA	0.873410696	-1.06
7920	0.873413468	-1.08
80161	0.873414029	1.04
212	0.873427152	-1.02
55274	0.873431316	-1.10
8761	0.873471402	-1.05
NA	0.873477833	-1.01
348120	0.873492093	-1.02
28971	0.873504699	1.02
3467	0.873522746	1.01
NA	0.873552837	1.01
4924	0.873561376	-1.04
5990	0.873564399	1.06
29925	0.873569085	-1.06
NA	0.873582882	-1.02
902	0.873609764	-1.06
NA	0.873618791	1.01
339803	0.873681243	-1.28
6279	0.873686901	-1.36
3431	0.873688474	1.06
56479	0.873689799	-1.02
4215	0.873731741	1.05
64130	0.873740385	1.04
10809	0.873776734	1.05
NA	0.873793636	-1.09
84289	0.873808768	-1.05
29087	0.873855519	-1.05
NA	0.873857984	-1.02
NA	0.87385861	-1.02
6357	0.873871687	-1.02
11014	0.873897265	-1.05
NA	0.873916531	-1.01
1416	0.87391796	1.04
23140	0.873926021	1.02
147694	0.873942994	1.02
51351	0.873973965	1.02
5208	0.873980454	-1.04
56063	0.874004406	-1.04
NA	0.874016701	-1.02
6882	0.874022479	-1.07
NA	0.87402641	1.05
57608	0.874050073	-1.08
NA	0.874091335	-1.03
378805	0.874096559	-1.03
NA	0.87414574	-1.02
26173	0.874152256	-1.06
55109	0.874158633	1.08
NA	0.874191737	1.01
80317	0.874204106	1.02
51095	0.874205457	1.05
NA	0.874227265	-1.03
55667	0.874255935	1.02
221223	0.874288911	1.03
NA	0.874290008	-1.02
4087	0.874329034	1.08
55610	0.874333978	1.05
93974	0.874340805	1.03
NA	0.874434927	-1.02
57460	0.874454014	-1.06
NA	0.874454598	-1.03
80210	0.87450215	-1.06
NA	0.874518169	-1.01
NA	0.874570976	1.02
NA	0.874639086	-1.05
11161	0.874654646	-1.08
2803	0.874658257	1.08
7919	0.874666854	1.03
NA	0.874682219	-1.02
3720	0.87472413	-1.02
55759	0.874726719	-1.05
2993	0.874729706	-1.01
55285	0.874731329	-1.06
NA	0.874751883	-1.01
115196	0.874760973	-1.07
9515	0.874783179	1.01
23563	0.874873486	1.03
NA	0.8749128	1.04
10752	0.874967878	-1.01
5884	0.87497458	-1.04
NA	0.874996989	-1.01
NA	0.875031974	1.02
79848	0.8750572	1.04
84897	0.875084254	-1.03
100133790	0.875097411	-1.02
10808	0.87511601	-1.07
11274	0.875145945	-1.19
124359	0.875165555	-1.05
NA	0.875241756	-1.03
56894	0.875244005	-1.03
7006	0.875265779	1.02
51733	0.875321485	-1.02
25873	0.875327132	1.03
NA	0.875340005	1.02
NA	0.875350483	1.01
57462	0.875412615	1.03
84641	0.875414274	-1.02
79614	0.875425466	1.08
1666	0.875467883	1.06
10026	0.875469697	-1.01
NA	0.875485014	-1.07
157739	0.875497462	1.02
51760	0.875503587	1.16
9645	0.8755148	-1.03
10658	0.875518632	-1.07
3777	0.875550053	-1.04
23223	0.875561343	1.02
83475	0.875566	-1.02
NA	0.875593257	1.03
83715	0.875594633	-1.06
NA	0.875621858	1.02
140688	0.875635887	-1.11
10564	0.875737263	1.02
9972	0.875796606	1.05
8499	0.875858644	-1.01
170575	0.875863867	-1.01
NA	0.875875091	1.01
440918	0.875879241	1.03
65220	0.875885187	-1.02
116412	0.875910255	-1.02
54923	0.87591696	-1.04
NA	0.875972177	1.02
NA	0.876012206	1.04
81792	0.876017908	-1.03
7263	0.876064879	-1.12
79585	0.876074836	1.02
NA	0.87607782	1.02
NA	0.876129718	1.02
57486	0.876168497	-1.02
NA	0.876173555	1.01
1436	0.876183243	1.07
NA	0.876262133	-1.02
150678	0.876278845	1.02
NA	0.876279528	1.07
326	0.876280622	1.02
142678	0.87628292	-1.03
51020	0.876333403	1.07
10783	0.876341736	1.02
2588	0.876366455	1.02
23387	0.876372993	-1.02
135138	0.87643151	-1.01
84905	0.87643383	-1.02
10608	0.87643472	1.08
NA	0.876445916	-1.02
6843	0.87646617	1.03
6159	0.876489892	1.02
8013	0.876501931	1.01
57452	0.876543719	1.03
4534	0.876546945	-1.03
801	0.876553881	-1.03
6581	0.87655519	1.03
NA	0.876583426	-1.04
391356	0.876593315	1.05
9063	0.876597486	1.07
NA	0.876629427	1.02
389741	0.876631837	-1.05
55384	0.876655328	-1.02
2981	0.876656955	-1.02
10095	0.876664491	1.06
10762	0.876667546	1.02
50840	0.876668104	1.02
NA	0.876693146	-1.01
51018	0.876704109	1.04
NA	0.876709387	1.02
324	0.876835597	1.08
664701	0.876859262	1.02
51526	0.876865345	1.06
NA	0.876876414	-1.02
9639	0.876916341	-1.04
254100	0.876923693	1.03
5428	0.876927031	-1.06
NA	0.876931433	-1.02
161823	0.877006874	-1.04
NA	0.877009757	-1.02
254272	0.877073914	-1.03
130576	0.877111074	1.16
100128079	0.877121634	1.02
1600	0.877142052	-1.02
57691	0.87715972	-1.06
NA	0.877169732	-1.01
6945	0.877181062	-1.04
134	0.877182935	1.02
8672	0.877246413	-1.06
23603	0.877286952	1.08
6919	0.877364374	1.05
9034	0.877373967	1.03
NA	0.877375193	-1.01
9580	0.877394776	-1.07
162514	0.877399119	-1.02
NA	0.877413243	-1.06
7726	0.877430382	-1.04
4626	0.877434198	1.02
113	0.877436141	-1.04
155435	0.877440653	-1.03
9448	0.877470687	1.06
9719	0.877515056	1.02
3667	0.877518761	-1.09
NA	0.877540888	1.02
NA	0.877617001	-1.04
171169	0.877634752	-1.03
23099	0.877659442	1.06
NA	0.877692614	1.02
NA	0.877711817	-1.02
26776	0.877737451	-1.02
91283	0.877742119	-1.11
487	0.877773444	1.01
NA	0.877775647	1.02
NA	0.877780186	1.02
10418	0.877826346	1.03
147429	0.877827918	1.01
23261	0.877833028	-1.02
100130264	0.877854813	1.02
8556	0.877899307	1.01
NA	0.877953834	1.02
117584	0.877960045	1.02
54665	0.877983717	1.08
NA	0.878028834	1.02
1633	0.87805139	1.06
26027	0.878074781	-1.01
7168	0.878077528	1.15
10179	0.878099831	1.05
55237	0.87810775	-1.03
1917	0.878123713	1.27
23135	0.878166558	-1.03
23275	0.878194658	-1.11
10491	0.878195089	-1.06
9949	0.87823697	-1.14
152006	0.878273396	-1.05
131177	0.878283015	1.02
9871	0.878289783	1.10
197259	0.878337249	1.06
NA	0.878345685	1.02
NA	0.878391219	1.02
23028	0.878406339	-1.07
NA	0.878408094	-1.02
54820	0.878422295	1.06
NA	0.878472143	-1.04
161502	0.878523743	1.01
439941	0.878583274	1.01
NA	0.87861971	1.01
9812	0.878669589	-1.05
149473	0.87872771	1.05
2065	0.878755682	1.02
10888	0.878761061	1.01
51385	0.878798187	-1.02
50652	0.878802471	-1.01
840	0.878811651	1.06
221424	0.878813137	1.03
NA	0.87882037	-1.01
6934	0.878832723	-1.03
NA	0.878843702	-1.02
NA	0.87884444	1.02
NA	0.878861623	-1.01
8445	0.878900314	1.05
23176	0.878937724	-1.06
1540	0.878947981	-1.10
339287	0.878954865	-1.04
NA	0.8789636	1.01
7037	0.878995746	1.06
27336	0.87901333	1.06
NA	0.879025574	-1.05
NA	0.879029307	1.03
159	0.879038716	-1.07
57591	0.879043594	1.04
3128	0.879048206	1.01
11332	0.879054367	1.05
51479	0.87906735	-1.01
23583	0.879104467	-1.02
84000	0.879131404	1.04
NA	0.879131416	1.02
NA	0.87913702	1.03
NA	0.879163764	-1.03
NA	0.879187523	1.03
54993	0.879193648	1.04
NA	0.879202614	-1.02
8879	0.879206322	-1.04
347088	0.8792369	-1.02
599	0.879239917	-1.06
3117	0.879245066	1.01
7472	0.87925367	-1.02
84206	0.879261901	-1.04
NA	0.879274013	1.01
57381	0.879335437	-1.02
63899	0.879343407	1.02
NA	0.879353277	-1.02
169841	0.879377952	1.02
2992	0.879404513	-1.05
5924	0.879415593	1.03
4077	0.879416577	-1.06
80308	0.879426419	-1.07
1378	0.879426571	1.02
126526	0.879445042	1.03
200403	0.879452137	-1.01
NA	0.879459979	1.02
79712	0.87946138	1.05
399804	0.879465946	1.04
NA	0.879473209	1.05
55914	0.879489788	-1.10
NA	0.879505031	1.01
10564	0.879507119	1.04
NA	0.879517283	-1.04
NA	0.879526657	-1.03
55084	0.879561201	1.01
388692	0.87956499	-1.02
961	0.879592364	-1.06
NA	0.879600436	-1.02
NA	0.879616031	-1.02
NA	0.879648784	1.03
NA	0.87966217	1.06
5139	0.879675171	-1.02
3301	0.879675911	-1.03
10077	0.879680928	-1.02
NA	0.879687029	1.02
3732	0.879732265	1.05
7702	0.879733264	1.04
84532	0.879753069	1.02
NA	0.879758651	1.02
NA	0.879796846	-1.07
528	0.879810225	1.04
55233	0.879820838	1.08
1773	0.879821954	-1.06
NA	0.879838451	-1.01
7323	0.879839039	-1.03
NA	0.879846087	1.09
22929	0.879855329	-1.09
116138	0.879870054	1.05
51406	0.879871093	1.04
7171	0.879900225	1.02
3949	0.879929046	-1.02
254042	0.879942674	1.03
NA	0.879943494	1.02
NA	0.879943861	-1.02
5802	0.879981625	1.01
55086	0.880021259	-1.02
138948	0.880030637	-1.03
5051	0.880038927	-1.03
55175	0.880067919	1.02
55332	0.880089691	-1.03
2801	0.880116978	1.05
2811	0.880123226	1.02
9550	0.880141092	-1.05
29119	0.880155323	1.01
123970	0.880176822	1.02
286434	0.880240845	-1.08
11174	0.880265377	1.18
6945	0.880266752	-1.04
151987	0.880296704	-1.06
NA	0.880302086	1.02
NA	0.880302159	1.06
NA	0.880321631	-1.01
83892	0.880321922	-1.07
83594	0.880337605	1.09
10826	0.880347566	1.04
6714	0.880416019	1.02
6711	0.880423865	-1.10
57185	0.880483018	-1.10
10686	0.880583842	-1.02
NA	0.880594362	1.02
NA	0.880634054	-1.02
94031	0.880655974	1.06
51324	0.880658356	1.04
NA	0.880660242	-1.02
3658	0.88072118	-1.03
11112	0.880721628	1.08
55665	0.880738644	1.03
284716	0.880759802	-1.02
NA	0.880780393	1.01
NA	0.880825325	1.01
7184	0.880842017	-1.05
149233	0.880866606	-1.01
65005	0.880949632	-1.04
NA	0.880962574	1.02
NA	0.881000426	1.01
10350	0.881024472	1.01
57148	0.881045135	1.06
7556	0.881076296	-1.02
6535	0.881100356	1.09
NA	0.881117351	-1.01
23303	0.881124248	1.06
NA	0.881128618	1.03
NA	0.881130686	-1.02
2067	0.881134203	-1.12
51232	0.881153094	-1.09
145497	0.881154309	-1.04
NA	0.8811704	-1.02
22839	0.881171011	1.02
NA	0.881203316	-1.02
253039	0.881212615	-1.01
NA	0.881225222	1.01
NA	0.881233074	-1.01
55809	0.881253796	-1.02
NA	0.881313854	-1.03
NA	0.881321965	-1.02
4599	0.881322302	1.36
196394	0.88132654	-1.04
10783	0.881338039	1.02
NA	0.881372534	-1.01
1576	0.881386099	-1.04
71	0.881423762	-1.03
84181	0.881425556	-1.05
9612	0.881443345	-1.02
11103	0.881456743	-1.06
57679	0.88147549	1.04
NA	0.881485829	1.02
NA	0.881520509	1.01
NA	0.881548031	-1.05
23031	0.881593832	1.04
57732	0.881661961	1.05
283869	0.881668584	-1.02
NA	0.881674198	-1.03
79845	0.881689506	-1.02
9794	0.881703804	1.06
3889	0.881716903	-1.02
114783	0.881761665	1.02
NA	0.881764178	-1.01
100131683	0.881771154	1.03
57697	0.881796793	1.04
NA	0.881809435	1.01
23469	0.881814759	1.05
3492	0.88182163	1.01
NA	0.881842479	-1.03
NA	0.881862744	-1.01
55553	0.881867585	1.04
6428	0.881916417	1.01
60481	0.881918631	1.05
6122	0.881926934	1.02
84809	0.881927611	1.03
NA	0.88195945	-1.01
924	0.881998413	1.02
NA	0.881999344	-1.03
51232	0.882012362	-1.08
29943	0.882057213	-1.03
7329	0.882067376	-1.03
80863	0.882069307	1.06
9260	0.882075426	-1.08
NA	0.88208323	1.01
NA	0.882092286	-1.02
112849	0.882094322	1.08
55633	0.882123244	1.04
148413	0.882130528	1.05
NA	0.882151596	1.01
NA	0.882226747	1.03
56915	0.882230297	1.10
80325	0.882278045	-1.02
128859	0.882321509	1.02
5528	0.882335742	-1.04
2271	0.882336502	1.05
8405	0.882338453	1.03
NA	0.882355859	-1.02
51409	0.882402298	-1.04
55435	0.882405697	1.04
79035	0.882431548	-1.06
30834	0.882436666	-1.02
50489	0.882522539	-1.01
58515	0.882527785	-1.04
22982	0.88254135	-1.01
4791	0.882561826	1.03
9730	0.882567399	1.05
29775	0.882573956	1.03
8574	0.882591563	-1.05
25929	0.882605658	-1.04
10425	0.882643554	-1.05
5122	0.882655899	-1.02
NA	0.88266309	1.02
23588	0.882698103	-1.05
3043	0.882706923	1.02
NA	0.882726776	-1.02
5600	0.882735735	-1.05
54464	0.882764489	1.03
23304	0.882773161	-1.05
51663	0.882812822	1.03
51105	0.882826891	-1.02
119587	0.882855347	1.02
51523	0.882867383	-1.19
9877	0.882876742	1.05
51559	0.882950168	-1.02
167465	0.882964188	-1.02
170691	0.883017967	-1.01
7852	0.883018823	-1.01
57558	0.883020598	1.05
NA	0.883021006	-1.05
2636	0.8830506	-1.03
867	0.883102266	1.04
2000	0.88314404	1.05
NA	0.883157969	-1.03
3707	0.883162388	1.03
NA	0.883178256	1.02
83734	0.883183026	-1.06
NA	0.883190065	1.01
NA	0.883196128	1.02
9522	0.88323355	1.04
2649	0.883237643	-1.02
123036	0.883261792	1.02
285598	0.883264963	-1.03
9061	0.883287694	1.06
634	0.883294025	1.09
NA	0.883307261	-1.02
NA	0.883321978	-1.01
22902	0.883322589	1.08
5129	0.883329742	-1.06
286343	0.883355295	-1.18
11166	0.883407901	-1.02
NA	0.883413204	1.05
6657	0.883419097	-1.50
64333	0.88343168	-1.02
55662	0.883451012	1.05
54625	0.883458173	-1.09
1600	0.883461087	-1.01
153129	0.88347056	-1.02
NA	0.883475406	1.02
7520	0.88349415	1.06
9398	0.883527076	-1.02
55109	0.883574194	-1.04
54463	0.883575423	-1.04
256764	0.883587928	1.03
257240	0.883592364	-1.01
283576	0.883597558	-1.02
56829	0.883613348	-1.21
NA	0.883614118	1.01
NA	0.883661458	1.01
9123	0.883679917	1.14
1968	0.883691589	1.03
83941	0.883714304	-1.04
138050	0.883714713	1.02
646470	0.883720824	1.01
54512	0.883737357	-1.03
10469	0.883748861	-1.05
84466	0.883753123	-1.02
NA	0.883784456	1.04
51267	0.883813995	-1.02
55384	0.883818323	1.03
60492	0.883819865	-1.02
23301	0.883824917	-1.09
NA	0.883930168	1.02
NA	0.883935689	-1.03
57410	0.883949137	-1.02
286	0.883983593	1.06
NA	0.883986247	-1.04
5034	0.883999378	-1.05
57379	0.884090226	-1.01
84078	0.884101965	1.06
NA	0.884104884	1.05
148930	0.884106372	-1.02
6249	0.884142305	1.08
84307	0.884146305	-1.05
865	0.88415954	-1.07
6557	0.884169276	-1.01
442236	0.884174176	-1.01
1368	0.884183999	-1.15
7323	0.884184988	-1.04
10919	0.884187297	-1.04
65267	0.884190537	-1.01
NA	0.88420797	-1.02
254359	0.884293707	1.04
81563	0.884296659	-1.02
163227	0.884302287	1.05
6323	0.884309013	-1.01
NA	0.884309958	-1.02
4659	0.884323273	1.05
NA	0.884344349	-1.01
NA	0.884345696	-1.02
80818	0.884486049	-1.06
4992	0.884497749	-1.02
NA	0.884523607	-1.01
NA	0.884530481	1.01
204219	0.884542672	1.02
7371	0.884554502	-1.04
NA	0.88456575	-1.03
NA	0.884579777	-1.02
2902	0.884661685	-1.04
22899	0.884676018	-1.02
55308	0.88469391	-1.01
201161	0.884699592	-1.19
135892	0.884718749	-1.02
2984	0.88474338	1.01
57716	0.88474615	1.02
53834	0.88474631	-1.05
23135	0.884746462	1.04
55738	0.884761951	-1.05
223117	0.884792021	-1.01
NA	0.884794347	-1.02
3612	0.884803323	1.05
156	0.884804868	1.03
284403	0.884808994	1.02
440028	0.884858811	-1.03
55704	0.884880816	1.01
474358	0.884883273	-1.01
131669	0.884888679	-1.02
54535	0.884913134	-1.04
55777	0.884926748	-1.04
284186	0.884950523	-1.04
NA	0.884991279	-1.04
NA	0.885097207	1.01
11108	0.885103216	1.05
11155	0.885108527	1.03
NA	0.885119605	-1.03
140890	0.88514212	1.03
57336	0.885209408	1.02
91543	0.88521632	1.36
NA	0.885232094	1.02
51497	0.885255742	1.07
79364	0.885256446	-1.04
11067	0.885266793	1.16
146206	0.885294715	-1.02
9238	0.885307873	1.09
57662	0.885310952	1.13
259234	0.885313458	-1.02
NA	0.885347259	1.02
NA	0.885375424	1.01
9454	0.885391417	1.05
NA	0.885423078	-1.02
NA	0.885428221	1.04
NA	0.88543941	-1.01
65055	0.885461691	1.05
NA	0.885479498	1.01
NA	0.885485544	-1.02
6927	0.885486167	1.03
84326	0.885493877	-1.03
NA	0.885549436	1.02
10300	0.885557729	1.05
10867	0.885559769	1.05
2668	0.885583617	-1.02
NA	0.885601487	1.02
NA	0.885612006	-1.02
27328	0.885675511	-1.01
79697	0.88570792	1.06
NA	0.885711517	-1.02
NA	0.885734532	-1.01
NA	0.88577333	-1.03
NA	0.885784206	-1.02
NA	0.885797921	1.02
199974	0.885804887	1.02
NA	0.88581565	-1.02
28978	0.885816201	-1.06
79148	0.885818822	1.08
55008	0.885818993	-1.12
NA	0.885820433	-1.01
477	0.885824052	-1.01
4942	0.88582753	1.03
23352	0.885836113	-1.02
29072	0.88584147	1.03
NA	0.885849956	-1.02
NA	0.885878106	1.02
NA	0.885878424	-1.01
NA	0.885880281	-1.01
6457	0.885926438	1.01
51058	0.885939092	-1.06
166929	0.885953451	1.04
NA	0.885976969	1.01
80217	0.885987665	-1.02
23322	0.886004113	1.05
4179	0.886006553	1.01
NA	0.886067017	1.02
6344	0.886069728	1.01
283875	0.886096344	-1.03
5879	0.886127325	1.05
NA	0.886128673	-1.02
79968	0.886131861	1.05
84197	0.886146601	1.02
10311	0.88616538	-1.05
26019	0.886165385	1.03
NA	0.886182055	-1.02
60495	0.886188561	1.02
6605	0.88623236	-1.06
113263	0.8862382	-1.01
5930	0.886296304	1.02
NA	0.886308128	1.03
NA	0.886312042	1.02
NA	0.886314996	-1.04
3184	0.886347161	-1.03
8890	0.886371054	-1.04
NA	0.886434394	1.01
791115	0.886446647	1.02
4899	0.886447348	1.03
NA	0.886462971	1.02
NA	0.88647118	1.02
27130	0.886483928	1.02
5194	0.886502936	1.07
3111	0.886519037	-1.02
23358	0.886551481	-1.04
126208	0.886552136	1.01
140576	0.886572037	1.03
NA	0.886592078	-1.04
389432	0.886614292	-1.04
8733	0.886621156	-1.05
NA	0.886625024	-1.03
643733	0.886652894	-1.01
1979	0.886664215	-1.05
24149	0.886680885	1.07
713	0.886702444	-1.01
10336	0.88671757	1.04
145694	0.886803471	-1.02
NA	0.88683907	-1.02
NA	0.886886516	-1.01
23040	0.886893449	-1.01
641339	0.886894172	1.01
730139	0.886941853	-1.03
643529	0.886949357	-1.03
285877	0.886965106	1.04
NA	0.886970897	-1.02
NA	0.886982741	-1.02
NA	0.886987792	-1.03
5329	0.886994578	-1.06
2626	0.887106423	1.02
79739	0.887121661	-1.20
28976	0.887127278	1.02
NA	0.887163921	-1.03
55778	0.887181474	-1.04
440288	0.887212858	1.04
NA	0.887228457	1.06
4586	0.887229999	-1.02
440184	0.887237517	-1.01
7092	0.88725017	-1.01
NA	0.887283861	1.02
255403	0.887298665	-1.02
5966	0.887302606	1.02
55741	0.887330989	1.05
NA	0.887332213	-1.02
84959	0.887342663	-1.11
9687	0.887355614	1.01
200916	0.887364909	1.11
7375	0.887385455	-1.04
NA	0.887408027	-1.02
116138	0.887421692	1.05
25807	0.887443127	1.03
25829	0.887444157	-1.04
NA	0.887453258	-1.02
NA	0.887463417	-1.02
145845	0.887487371	-1.01
27292	0.887505102	-1.02
NA	0.887516211	-1.01
26048	0.887517201	-1.02
30837	0.887523712	1.06
64135	0.887540433	-1.01
51320	0.887547919	-1.02
56243	0.88756815	1.04
5782	0.887684239	1.03
71	0.887735597	-1.02
84062	0.887736191	-1.04
NA	0.887740972	1.02
94240	0.887749542	-1.34
NA	0.887769208	1.02
55086	0.887773175	-1.07
NA	0.887780425	-1.02
NA	0.887807912	-1.01
2553	0.887818225	-1.05
54825	0.887848091	1.02
1488	0.887912887	-1.05
NA	0.887927961	-1.02
91807	0.887948685	-1.02
401207	0.887956113	1.14
28560	0.887965578	-1.02
NA	0.887975632	-1.02
7273	0.887977329	1.01
10733	0.887992706	1.05
658	0.887994281	1.09
3831	0.888031049	1.05
3475	0.888042738	-1.04
1413	0.888126562	-1.02
54840	0.888174854	-1.05
379025	0.888205684	1.04
55275	0.888208619	1.08
5688	0.888224509	1.03
NA	0.8882426	1.04
3479	0.888243098	1.01
NA	0.888246274	1.02
1008	0.888284337	1.01
NA	0.888304808	1.01
3824	0.888332649	1.02
81532	0.888441977	-1.04
81537	0.888442034	1.06
79444	0.888446385	-1.02
2965	0.888455812	-1.02
51764	0.888461776	1.03
NA	0.888475543	-1.01
54826	0.888479307	-1.04
8887	0.888482376	-1.05
NA	0.888490392	1.01
NA	0.888493467	1.05
23284	0.888506443	-1.02
NA	0.888517912	-1.01
NA	0.888524007	1.01
51281	0.888549069	-1.02
644	0.88855306	-1.08
6419	0.888591061	1.03
NA	0.888595502	1.02
7178	0.888625118	-1.03
55151	0.888661428	1.05
NA	0.888662135	1.03
